index,filename,dimensions,format
2289,7-0_output\evt\u5e3\texture\u5e3_v5_wod01_n.dds,1024x1024,BC7_UNORM
2296,6-3_output\evt\w1eb\texture\w1eb_a1_glas0_n.dds,128x128,BC3_UNORM
2296,7-0_output\evt\w1eb\texture\w1eb_a1_glas0_n.dds,128x128,BC7_UNORM
2298,6-3_output\evt\w1eb\texture\w1eb_b0_lamp1_n.dds,256x256,BC3_UNORM
2298,7-0_output\evt\w1eb\texture\w1eb_b0_lamp1_n.dds,256x256,BC7_UNORM
2299,6-3_output\evt\w1eb\texture\w1eb_b0_mtst1_n.dds,1024x1024,BC3_UNORM
2299,7-0_output\evt\w1eb\texture\w1eb_b0_mtst1_n.dds,1024x1024,BC7_UNORM
2302,6-3_output\evt\w1eb\texture\w1eb_e1_sabo2_d.dds,256x128,BC3_UNORM
2302,7-0_output\evt\w1eb\texture\w1eb_e1_sabo2_d.dds,256x128,BC7_UNORM
2304,6-3_output\evt\w1eb\texture\w1eb_f1_hanm1_n.dds,512x512,BC3_UNORM
2304,7-0_output\evt\w1eb\texture\w1eb_f1_hanm1_n.dds,512x512,BC7_UNORM
2305,6-3_output\evt\w1eb\texture\w1eb_f1_ufok1_n.dds,512x512,BC3_UNORM
2305,7-0_output\evt\w1eb\texture\w1eb_f1_ufok1_n.dds,512x512,BC7_UNORM
2306,6-3_output\evt\w1eb\texture\w1eb_f1_ufok2_d.dds,512x512,BC3_UNORM
2306,7-0_output\evt\w1eb\texture\w1eb_f1_ufok2_d.dds,512x512,BC7_UNORM
2307,6-3_output\evt\w1eb\texture\w1eb_f1_ufok2_n.dds,512x512,BC3_UNORM
2307,7-0_output\evt\w1eb\texture\w1eb_f1_ufok2_n.dds,512x512,BC7_UNORM
2309,6-3_output\evt\w1eb\texture\w1eb_g0_g0001_n.dds,1024x1024,BC3_UNORM
2309,7-0_output\evt\w1eb\texture\w1eb_g0_g0001_n.dds,1024x1024,BC7_UNORM
2311,6-3_output\evt\w1eb\texture\w1eb_g2_g0001_n.dds,1024x1024,BC3_UNORM
2311,7-0_output\evt\w1eb\texture\w1eb_g2_g0001_n.dds,1024x1024,BC7_UNORM
2312,6-3_output\evt\w1eb\texture\w1eb_l1_loto1_n.dds,1024x1024,BC3_UNORM
2312,7-0_output\evt\w1eb\texture\w1eb_l1_loto1_n.dds,1024x1024,BC7_UNORM
2313,6-3_output\evt\w1eb\texture\w1eb_l1_loto2_n.dds,512x512,BC3_UNORM
2313,7-0_output\evt\w1eb\texture\w1eb_l1_loto2_n.dds,512x512,BC7_UNORM
2314,6-3_output\evt\w1eb\texture\w1eb_m1_sabo2_n.dds,256x256,BC3_UNORM
2314,7-0_output\evt\w1eb\texture\w1eb_m1_sabo2_n.dds,256x256,BC7_UNORM
2320,6-3_output\evt\w1eb\texture\_n_wave_000.dds,512x512,BC3_UNORM
2320,7-0_output\evt\w1eb\texture\_n_wave_000.dds,512x512,BC7_UNORM
2321,6-3_output\evt\w1eb\texture\_w1eb_p0_leaf2_d.dds,256x256,BC3_UNORM
2321,7-0_output\evt\w1eb\texture\_w1eb_p0_leaf2_d.dds,256x256,BC7_UNORM
2325,6-3_output\evt\w1ec\texture\w1ec_a1_stbl2_n.dds,512x512,BC3_UNORM
2325,7-0_output\evt\w1ec\texture\w1ec_a1_stbl2_n.dds,512x512,BC7_UNORM
2339,6-3_output\evt\z1e8\texture\z1e8_a1_char1_n.dds,256x256,BC3_UNORM
2339,7-0_output\evt\z1e8\texture\z1e8_a1_char1_n.dds,256x256,BC7_UNORM
2342,6-3_output\evt\z1e8\texture\z1e8_q1_dfin1_n.dds,512x512,BC3_UNORM
2342,7-0_output\evt\z1e8\texture\z1e8_q1_dfin1_n.dds,512x512,BC7_UNORM
2344,6-3_output\evt\z1e8\texture\z1e8_q1_metl5_n.dds,128x512,BC3_UNORM
2344,7-0_output\evt\z1e8\texture\z1e8_q1_metl5_n.dds,128x512,BC7_UNORM
2355,6-3_output\evt\z2e2\texture\z2e2_b0_wyve1_d.dds,1024x1024,BC3_UNORM
2355,7-0_output\evt\z2e2\texture\z2e2_b0_wyve1_d.dds,1024x1024,BC7_UNORM
2358,6-3_output\evt\z2e2\texture\z2e2_t1_grnd2_n.dds,1024x1024,BC3_UNORM
2358,7-0_output\evt\z2e2\texture\z2e2_t1_grnd2_n.dds,1024x1024,BC7_UNORM
2359,6-3_output\evt\z2e2\texture\z2e2_t1_rock5_n.dds,1024x1024,BC3_UNORM
2359,7-0_output\evt\z2e2\texture\z2e2_t1_rock5_n.dds,1024x1024,BC7_UNORM
2367,6-3_output\evt\z3e2\texture\z3e2_i1_cho01_n.dds,256x256,BC3_UNORM
2367,7-0_output\evt\z3e2\texture\z3e2_i1_cho01_n.dds,256x256,BC7_UNORM
2369,6-3_output\evt\z3e2\texture\z3e2_i1_cho02_n.dds,512x512,BC3_UNORM
2369,7-0_output\evt\z3e2\texture\z3e2_i1_cho02_n.dds,512x512,BC7_UNORM
2370,6-3_output\evt\z3e2\texture\z3e2_i1_cho03_n.dds,128x256,BC3_UNORM
2370,7-0_output\evt\z3e2\texture\z3e2_i1_cho03_n.dds,128x256,BC7_UNORM
2379,6-3_output\evt\z3e2\texture\z3e2_i1_hat06_n.dds,256x256,BC3_UNORM
2379,7-0_output\evt\z3e2\texture\z3e2_i1_hat06_n.dds,256x256,BC7_UNORM
2380,6-3_output\evt\z3e2\texture\z3e2_i1_sho02_n.dds,256x256,BC3_UNORM
2380,7-0_output\evt\z3e2\texture\z3e2_i1_sho02_n.dds,256x256,BC7_UNORM
2382,6-3_output\evt\z3e2\texture\z3e2_i1_top02_n.dds,256x512,BC3_UNORM
2382,7-0_output\evt\z3e2\texture\z3e2_i1_top02_n.dds,256x512,BC7_UNORM
2386,6-3_output\evt\z3e2\texture\z3e2_o1_sofa2_n.dds,512x512,BC3_UNORM
2386,7-0_output\evt\z3e2\texture\z3e2_o1_sofa2_n.dds,512x512,BC7_UNORM
2390,6-3_output\evt\z3e3\texture\z3e3_a3_scr01_n.dds,1024x512,BC3_UNORM
2390,7-0_output\evt\z3e3\texture\z3e3_a3_scr01_n.dds,1024x512,BC7_UNORM
2393,6-3_output\evt\z3e7\texture\z3e7_t1_kin01_n.dds,1024x1024,BC3_UNORM
2393,7-0_output\evt\z3e7\texture\z3e7_t1_kin01_n.dds,1024x1024,BC7_UNORM
2397,6-3_output\evt\z3ea\texture\z3ea_a1_pil02_n.dds,512x512,BC3_UNORM
2397,7-0_output\evt\z3ea\texture\z3ea_a1_pil02_n.dds,512x512,BC7_UNORM
2480,6-3_output\fld\a2f2\texture\a2f2_b0_me02f_n.dds,1024x1024,BC3_UNORM
2480,7-0_output\fld\a2f2\texture\a2f2_b0_me02f_n.dds,1024x1024,BC7_UNORM
2543,6-3_output\fld\a2fb\texture\a2fb_g0_eye1a_n.dds,1024x2048,BC3_UNORM
2543,7-0_output\fld\a2fb\texture\a2fb_g0_eye1a_n.dds,1024x2048,BC7_UNORM
2546,6-3_output\fld\a2fb\texture\_a2fb_a1_boss3_d.dds,256x256,BC3_UNORM
2546,7-0_output\fld\a2fb\texture\_a2fb_a1_boss3_d.dds,256x256,BC7_UNORM
2549,6-3_output\fld\a2fc\texture\a2fc_s1_cry01_n.dds,1024x1024,BC3_UNORM
2549,7-0_output\fld\a2fc\texture\a2fc_s1_cry01_n.dds,1024x1024,BC7_UNORM
2550,6-3_output\fld\a2fc\texture\a2fc_s1_cry02_n.dds,1024x1024,BC3_UNORM
2550,7-0_output\fld\a2fc\texture\a2fc_s1_cry02_n.dds,1024x1024,BC7_UNORM
2551,6-3_output\fld\a2fc\texture\a2fc_s1_rock1_n.dds,1024x1024,BC3_UNORM
2551,7-0_output\fld\a2fc\texture\a2fc_s1_rock1_n.dds,1024x1024,BC7_UNORM
2556,6-3_output\fld\a2fd\texture\a2fd_p1_moss1_n.dds,512x512,BC3_UNORM
2556,7-0_output\fld\a2fd\texture\a2fd_p1_moss1_n.dds,512x512,BC7_UNORM
2557,6-3_output\fld\a2fd\texture\a2fd_t1_grnd1_n.dds,1024x1024,BC3_UNORM
2557,7-0_output\fld\a2fd\texture\a2fd_t1_grnd1_n.dds,1024x1024,BC7_UNORM
2562,6-3_output\fld\a2fh\texture\a2fh_a1_crst1_n.dds,1024x1024,BC3_UNORM
2562,7-0_output\fld\a2fh\texture\a2fh_a1_crst1_n.dds,1024x1024,BC7_UNORM
2563,6-3_output\fld\a2fh\texture\a2fh_a1_wall1_n.dds,1024x1024,BC3_UNORM
2563,7-0_output\fld\a2fh\texture\a2fh_a1_wall1_n.dds,1024x1024,BC7_UNORM
2567,6-3_output\fld\a2fx\texture\a2fx_z1_grd02_n.dds,1024x1024,BC3_UNORM
2567,7-0_output\fld\a2fx\texture\a2fx_z1_grd02_n.dds,1024x1024,BC7_UNORM
2568,6-3_output\fld\a2fx\texture\a2fx_z1_lav01_n.dds,1024x1024,BC3_UNORM
2568,7-0_output\fld\a2fx\texture\a2fx_z1_lav01_n.dds,1024x1024,BC7_UNORM
2569,6-3_output\fld\common\texture\f1f0_a0_lmp00_n.dds,256x256,BC3_UNORM
2569,7-0_output\fld\common\texture\f1f0_a0_lmp00_n.dds,256x256,BC7_UNORM
2587,6-3_output\fld\common\texture\f1f0_a1_guid1_n.dds,256x256,BC3_UNORM
2587,7-0_output\fld\common\texture\f1f0_a1_guid1_n.dds,256x256,BC7_UNORM
2590,6-3_output\fld\common\texture\f1f0_a8_metl1_n.dds,64x256,BC3_UNORM
2590,7-0_output\fld\common\texture\f1f0_a8_metl1_n.dds,64x256,BC7_UNORM
2592,6-3_output\fld\common\texture\n400_r1_brk1_n.dds,1024x1024,BC3_UNORM
2592,7-0_output\fld\common\texture\n400_r1_brk1_n.dds,1024x1024,BC7_UNORM
2594,6-3_output\fld\common\texture\s1f0_a0_lmp5_n.dds,256x256,BC3_UNORM
2594,7-0_output\fld\common\texture\s1f0_a0_lmp5_n.dds,256x256,BC7_UNORM
2595,6-3_output\fld\common\texture\s1f0_a0_oba00_n.dds,512x512,BC3_UNORM
2595,7-0_output\fld\common\texture\s1f0_a0_oba00_n.dds,512x512,BC7_UNORM
2598,6-3_output\fld\common\texture\s1f0_a1_lmp00_n.dds,256x256,BC3_UNORM
2598,7-0_output\fld\common\texture\s1f0_a1_lmp00_n.dds,256x256,BC7_UNORM
2599,6-3_output\fld\common\texture\s1f0_a3_limp1_n.dds,256x256,BC3_UNORM
2599,7-0_output\fld\common\texture\s1f0_a3_limp1_n.dds,256x256,BC7_UNORM
2600,6-3_output\fld\common\texture\s1f0_a3_limp2_n.dds,128x128,BC3_UNORM
2600,7-0_output\fld\common\texture\s1f0_a3_limp2_n.dds,128x128,BC7_UNORM
2604,6-3_output\fld\common\texture\s1f0_v0_clot1_n.dds,256x256,BC3_UNORM
2604,7-0_output\fld\common\texture\s1f0_v0_clot1_n.dds,256x256,BC7_UNORM
2619,6-3_output\fld\common\texture\w1f0_a0_oba00_n.dds,512x512,BC3_UNORM
2619,7-0_output\fld\common\texture\w1f0_a0_oba00_n.dds,512x512,BC7_UNORM
2643,6-3_output\fld\common\texture\w1f0_a0_win01_n.dds,256x128,BC3_UNORM
2643,7-0_output\fld\common\texture\w1f0_a0_win01_n.dds,256x128,BC7_UNORM
2647,6-3_output\fld\common\texture\w1f0_b0_stbl1_n.dds,1024x1024,BC3_UNORM
2647,7-0_output\fld\common\texture\w1f0_b0_stbl1_n.dds,1024x1024,BC7_UNORM
2648,6-3_output\fld\common\texture\w1f0_b0_stbl3_n.dds,512x512,BC3_UNORM
2648,7-0_output\fld\common\texture\w1f0_b0_stbl3_n.dds,512x512,BC7_UNORM
2659,6-3_output\fld\common\texture\_f1f0_u1_mete1_n.dds,512x256,BC3_UNORM
2659,7-0_output\fld\common\texture\_f1f0_u1_mete1_n.dds,512x256,BC7_UNORM
2661,6-3_output\fld\common\texture\_f1f0_u1_mete2_n.dds,512x256,BC3_UNORM
2661,7-0_output\fld\common\texture\_f1f0_u1_mete2_n.dds,512x256,BC7_UNORM
2674,6-3_output\fld\d2f1\texture\d2f1_i0_bari1_n.dds,1024x512,BC3_UNORM
2674,7-0_output\fld\d2f1\texture\d2f1_i0_bari1_n.dds,1024x512,BC7_UNORM
2677,6-3_output\fld\d2f1\texture\d2f1_i0_door1_n.dds,512x512,BC3_UNORM
2677,7-0_output\fld\d2f1\texture\d2f1_i0_door1_n.dds,512x512,BC7_UNORM
2680,6-3_output\fld\d2f1\texture\d2f1_i0_kabe2_n.dds,512x512,BC3_UNORM
2680,7-0_output\fld\d2f1\texture\d2f1_i0_kabe2_n.dds,512x512,BC7_UNORM
2702,6-3_output\fld\d2f1\texture\d2f1_v0_nuno2_n.dds,256x256,BC3_UNORM
2702,7-0_output\fld\d2f1\texture\d2f1_v0_nuno2_n.dds,256x256,BC7_UNORM
2704,6-3_output\fld\d2f1\texture\d2f1_v0_win1_n.dds,128x128,BC3_UNORM
2704,7-0_output\fld\d2f1\texture\d2f1_v0_win1_n.dds,128x128,BC7_UNORM
2705,6-3_output\fld\d2f1\texture\d2f1_v0_win2_n.dds,256x256,BC3_UNORM
2705,7-0_output\fld\d2f1\texture\d2f1_v0_win2_n.dds,256x256,BC7_UNORM
2711,6-3_output\fld\d2f1\texture\_d2f1_p1_leaf5_d.dds,256x512,BC3_UNORM
2711,7-0_output\fld\d2f1\texture\_d2f1_p1_leaf5_d.dds,256x512,BC7_UNORM
2716,6-3_output\fld\d2f2\texture\d2f2_al_door1_n.dds,256x512,BC3_UNORM
2716,7-0_output\fld\d2f2\texture\d2f2_al_door1_n.dds,256x512,BC7_UNORM
2718,6-3_output\fld\d2f2\texture\d2f2_al_met04_n.dds,256x256,BC3_UNORM
2718,7-0_output\fld\d2f2\texture\d2f2_al_met04_n.dds,256x256,BC7_UNORM
2719,6-3_output\fld\d2f2\texture\d2f2_al_met09_n.dds,1024x1024,BC3_UNORM
2719,7-0_output\fld\d2f2\texture\d2f2_al_met09_n.dds,1024x1024,BC7_UNORM
2721,6-3_output\fld\d2f2\texture\d2f2_b0_glass1_n.dds,256x512,BC3_UNORM
2721,7-0_output\fld\d2f2\texture\d2f2_b0_glass1_n.dds,256x512,BC7_UNORM
2724,6-3_output\fld\d2f2\texture\d2f2_l0_mozi2_n.dds,512x512,BC3_UNORM
2724,7-0_output\fld\d2f2\texture\d2f2_l0_mozi2_n.dds,512x512,BC7_UNORM
2727,6-3_output\fld\d2f2\texture\d2f2_l2_obj01_n.dds,1024x1024,BC3_UNORM
2727,7-0_output\fld\d2f2\texture\d2f2_l2_obj01_n.dds,1024x1024,BC7_UNORM
2728,6-3_output\fld\d2f2\texture\d2f2_l3_ston2_n.dds,256x512,BC3_UNORM
2728,7-0_output\fld\d2f2\texture\d2f2_l3_ston2_n.dds,256x512,BC7_UNORM
2732,6-3_output\fld\d2f2\texture\d2f2_l4_tuta1_n.dds,512x512,BC3_UNORM
2732,7-0_output\fld\d2f2\texture\d2f2_l4_tuta1_n.dds,512x512,BC7_UNORM
2735,6-3_output\fld\d2f2\texture\d2f2_lv_aet02_n.dds,512x512,BC3_UNORM
2735,7-0_output\fld\d2f2\texture\d2f2_lv_aet02_n.dds,512x512,BC7_UNORM
2737,6-3_output\fld\d2f2\texture\d2f2_p1_mus02_n.dds,256x512,BC3_UNORM
2737,7-0_output\fld\d2f2\texture\d2f2_p1_mus02_n.dds,256x512,BC7_UNORM
2752,6-3_output\fld\d2f2\texture\d2f2_t1_rock3_n.dds,1024x1024,BC3_UNORM
2752,7-0_output\fld\d2f2\texture\d2f2_t1_rock3_n.dds,1024x1024,BC7_UNORM
2764,6-3_output\fld\d2f2\texture\d2f2_t6_tree1_n.dds,256x512,BC3_UNORM
2764,7-0_output\fld\d2f2\texture\d2f2_t6_tree1_n.dds,256x512,BC7_UNORM
2766,6-3_output\fld\d2f2\texture\d2f2_v1_unt31_n.dds,128x128,BC3_UNORM
2766,7-0_output\fld\d2f2\texture\d2f2_v1_unt31_n.dds,128x128,BC7_UNORM
2767,6-3_output\fld\d2f2\texture\d2f2_v1_unt51_n.dds,512x512,BC3_UNORM
2767,7-0_output\fld\d2f2\texture\d2f2_v1_unt51_n.dds,512x512,BC7_UNORM
2773,6-3_output\fld\d2f3\texture\d2f3_c1_wall2_n.dds,512x512,BC3_UNORM
2773,7-0_output\fld\d2f3\texture\d2f3_c1_wall2_n.dds,512x512,BC7_UNORM
2781,6-3_output\fld\d2f3\texture\d2f3_r1_wall1_n.dds,512x512,BC3_UNORM
2781,7-0_output\fld\d2f3\texture\d2f3_r1_wall1_n.dds,512x512,BC7_UNORM
2802,6-3_output\fld\d2fa\texture\d2fa_v0_win1_n.dds,128x128,BC3_UNORM
2802,7-0_output\fld\d2fa\texture\d2fa_v0_win1_n.dds,128x128,BC7_UNORM
2807,6-3_output\fld\e3f1\texture\e3f1_a1_tkb01_n.dds,256x256,BC3_UNORM
2807,7-0_output\fld\e3f1\texture\e3f1_a1_tkb01_n.dds,256x256,BC7_UNORM
2808,6-3_output\fld\e3f1\texture\e3f1_c1_sho01_n.dds,512x512,BC3_UNORM
2808,7-0_output\fld\e3f1\texture\e3f1_c1_sho01_n.dds,512x512,BC7_UNORM
2809,6-3_output\fld\e3f1\texture\e3f1_c1_wal01_n.dds,512x512,BC3_UNORM
2809,7-0_output\fld\e3f1\texture\e3f1_c1_wal01_n.dds,512x512,BC7_UNORM
2811,6-3_output\fld\e3f1\texture\e3f1_g1_mtl03_n.dds,512x512,BC3_UNORM
2811,7-0_output\fld\e3f1\texture\e3f1_g1_mtl03_n.dds,512x512,BC7_UNORM
2812,6-3_output\fld\e3f1\texture\e3f1_p2_barc1_n.dds,256x512,BC3_UNORM
2812,7-0_output\fld\e3f1\texture\e3f1_p2_barc1_n.dds,256x512,BC7_UNORM
2815,6-3_output\fld\e3f1\texture\e3f1_p2_isog1_n.dds,256x512,BC3_UNORM
2815,7-0_output\fld\e3f1\texture\e3f1_p2_isog1_n.dds,256x512,BC7_UNORM
2818,6-3_output\fld\e3f1\texture\e3f1_p2_sast1_n.dds,256x256,BC3_UNORM
2818,7-0_output\fld\e3f1\texture\e3f1_p2_sast1_n.dds,256x256,BC7_UNORM
2821,6-3_output\fld\e3f1\texture\e3f1_p2_sng02_n.dds,512x256,BC3_UNORM
2821,7-0_output\fld\e3f1\texture\e3f1_p2_sng02_n.dds,512x256,BC7_UNORM
2840,6-3_output\fld\e3f1\texture\e3f1_v0_hut05_n.dds,512x512,BC3_UNORM
2840,7-0_output\fld\e3f1\texture\e3f1_v0_hut05_n.dds,512x512,BC7_UNORM
2841,6-3_output\fld\e3f1\texture\e3f1_v1_sng1_n.dds,512x512,BC3_UNORM
2841,7-0_output\fld\e3f1\texture\e3f1_v1_sng1_n.dds,512x512,BC7_UNORM
2846,6-3_output\fld\e3f2\texture\e3f2_a1_cas1a_n.dds,512x512,BC3_UNORM
2846,7-0_output\fld\e3f2\texture\e3f2_a1_cas1a_n.dds,512x512,BC7_UNORM
2847,6-3_output\fld\e3f2\texture\e3f2_a1_cas2a_n.dds,512x512,BC3_UNORM
2847,7-0_output\fld\e3f2\texture\e3f2_a1_cas2a_n.dds,512x512,BC7_UNORM
2849,6-3_output\fld\e3f2\texture\e3f2_a1_tai03_n.dds,512x512,BC3_UNORM
2849,7-0_output\fld\e3f2\texture\e3f2_a1_tai03_n.dds,512x512,BC7_UNORM
2850,6-3_output\fld\e3f2\texture\e3f2_a1_wall1_n.dds,1024x1024,BC3_UNORM
2850,7-0_output\fld\e3f2\texture\e3f2_a1_wall1_n.dds,1024x1024,BC7_UNORM
2853,6-3_output\fld\e3f2\texture\e3f2_a1_wall7_n.dds,512x512,BC3_UNORM
2853,7-0_output\fld\e3f2\texture\e3f2_a1_wall7_n.dds,512x512,BC7_UNORM
2854,6-3_output\fld\e3f2\texture\e3f2_a1_wall8_n.dds,512x512,BC3_UNORM
2854,7-0_output\fld\e3f2\texture\e3f2_a1_wall8_n.dds,512x512,BC7_UNORM
2855,6-3_output\fld\e3f2\texture\e3f2_a1_wallx_n.dds,512x1024,BC3_UNORM
2855,7-0_output\fld\e3f2\texture\e3f2_a1_wallx_n.dds,512x1024,BC7_UNORM
2856,6-3_output\fld\e3f2\texture\e3f2_a1_win01_n.dds,512x1024,BC3_UNORM
2856,7-0_output\fld\e3f2\texture\e3f2_a1_win01_n.dds,512x1024,BC7_UNORM
2857,6-3_output\fld\e3f2\texture\e3f2_a1_win02_n.dds,512x1024,BC3_UNORM
2857,7-0_output\fld\e3f2\texture\e3f2_a1_win02_n.dds,512x1024,BC7_UNORM
2873,6-3_output\fld\e3f2\texture\e3f2_q1_met07_n.dds,256x512,BC3_UNORM
2873,7-0_output\fld\e3f2\texture\e3f2_q1_met07_n.dds,256x512,BC7_UNORM
2874,6-3_output\fld\e3f2\texture\e3f2_q1_met12_n.dds,128x128,BC3_UNORM
2874,7-0_output\fld\e3f2\texture\e3f2_q1_met12_n.dds,128x128,BC7_UNORM
2875,6-3_output\fld\e3f2\texture\e3f2_q1_met14_n.dds,512x512,BC3_UNORM
2875,7-0_output\fld\e3f2\texture\e3f2_q1_met14_n.dds,512x512,BC7_UNORM
2876,6-3_output\fld\e3f2\texture\e3f2_q1_met21_n.dds,512x1024,BC3_UNORM
2876,7-0_output\fld\e3f2\texture\e3f2_q1_met21_n.dds,512x1024,BC7_UNORM
2877,6-3_output\fld\e3f2\texture\e3f2_t1_cry01_n.dds,1024x1024,BC3_UNORM
2877,7-0_output\fld\e3f2\texture\e3f2_t1_cry01_n.dds,1024x1024,BC7_UNORM
2891,6-3_output\fld\e3f2\texture\e3f2_t1_stc2_n.dds,512x512,BC3_UNORM
2891,7-0_output\fld\e3f2\texture\e3f2_t1_stc2_n.dds,512x512,BC7_UNORM
2909,6-3_output\fld\e3f3\texture\e3f3_a1_fga01_d.dds,512x512,BC3_UNORM
2909,7-0_output\fld\e3f3\texture\e3f3_a1_fga01_d.dds,512x512,BC7_UNORM
2910,6-3_output\fld\e3f3\texture\e3f3_a1_tkb01_n.dds,256x256,BC3_UNORM
2910,7-0_output\fld\e3f3\texture\e3f3_a1_tkb01_n.dds,256x256,BC7_UNORM
2911,6-3_output\fld\e3f3\texture\e3f3_a1_wal01_n.dds,512x512,BC3_UNORM
2911,7-0_output\fld\e3f3\texture\e3f3_a1_wal01_n.dds,512x512,BC7_UNORM
2916,6-3_output\fld\e3f3\texture\e3f3_t1_cry01_n.dds,512x512,BC3_UNORM
2916,7-0_output\fld\e3f3\texture\e3f3_t1_cry01_n.dds,512x512,BC7_UNORM
2937,6-3_output\fld\e3f3\texture\e3f3_x0_she01_n.dds,512x1024,BC3_UNORM
2937,7-0_output\fld\e3f3\texture\e3f3_x0_she01_n.dds,512x1024,BC7_UNORM
2938,6-3_output\fld\e3f3\texture\_n_wave_002.dds,512x512,BC3_UNORM
2938,7-0_output\fld\e3f3\texture\_n_wave_002.dds,512x512,BC7_UNORM
2951,6-3_output\fld\e3fd\texture\e3fd_q5_tank1_n.dds,512x1024,BC3_UNORM
2951,7-0_output\fld\e3fd\texture\e3fd_q5_tank1_n.dds,512x1024,BC7_UNORM
2952,6-3_output\fld\e3fd\texture\e3fd_q7_lift4_n.dds,512x512,BC3_UNORM
2952,7-0_output\fld\e3fd\texture\e3fd_q7_lift4_n.dds,512x512,BC7_UNORM
2961,6-3_output\fld\e3fe\texture\e3fe_t1_rock1_n.dds,1024x1024,BC3_UNORM
2961,7-0_output\fld\e3fe\texture\e3fe_t1_rock1_n.dds,1024x1024,BC7_UNORM
2967,6-3_output\fld\e3ff\texture\e3ff_aa_itm01_n.dds,512x512,BC3_UNORM
2967,7-0_output\fld\e3ff\texture\e3ff_aa_itm01_n.dds,512x512,BC7_UNORM
3038,6-3_output\fld\f1f2\texture\f1f2_b3_becr1_n.dds,512x512,BC3_UNORM
3038,7-0_output\fld\f1f2\texture\f1f2_b3_becr1_n.dds,512x512,BC7_UNORM
3042,6-3_output\fld\f1f2\texture\f1f2_d1_metl1_n.dds,512x512,BC3_UNORM
3042,7-0_output\fld\f1f2\texture\f1f2_d1_metl1_n.dds,512x512,BC7_UNORM
3043,6-3_output\fld\f1f2\texture\f1f2_e1_lamp1_n.dds,256x512,BC3_UNORM
3043,7-0_output\fld\f1f2\texture\f1f2_e1_lamp1_n.dds,256x512,BC7_UNORM
3057,6-3_output\fld\f1f2\texture\f1f2_r1_wood2_n.dds,1024x1024,BC3_UNORM
3057,7-0_output\fld\f1f2\texture\f1f2_r1_wood2_n.dds,1024x1024,BC7_UNORM
3089,6-3_output\fld\f1f2\texture\f1f2_v1_lamp1_n.dds,256x512,BC3_UNORM
3089,7-0_output\fld\f1f2\texture\f1f2_v1_lamp1_n.dds,256x512,BC7_UNORM
3090,6-3_output\fld\f1f2\texture\f1f2_v1_tote1_n.dds,512x512,BC3_UNORM
3090,7-0_output\fld\f1f2\texture\f1f2_v1_tote1_n.dds,512x512,BC7_UNORM
3091,6-3_output\fld\f1f2\texture\f1f2_v2_fort1_n.dds,256x512,BC3_UNORM
3091,7-0_output\fld\f1f2\texture\f1f2_v2_fort1_n.dds,256x512,BC7_UNORM
3097,6-3_output\fld\f1f2\texture\f1f2_v4_house_n.dds,1024x1024,BC3_UNORM
3097,7-0_output\fld\f1f2\texture\f1f2_v4_house_n.dds,1024x1024,BC7_UNORM
3100,6-3_output\fld\f1f2\texture\f1f2_v5_syeg6_n.dds,256x256,BC3_UNORM
3100,7-0_output\fld\f1f2\texture\f1f2_v5_syeg6_n.dds,256x256,BC7_UNORM
3106,6-3_output\fld\f1f2\texture\f1f2_v8_gate1_d.dds,256x512,BC3_UNORM
3106,7-0_output\fld\f1f2\texture\f1f2_v8_gate1_d.dds,256x512,BC7_UNORM
3107,6-3_output\fld\f1f2\texture\f1f2_v8_gate1_n.dds,256x512,BC3_UNORM
3107,7-0_output\fld\f1f2\texture\f1f2_v8_gate1_n.dds,256x512,BC7_UNORM
3108,6-3_output\fld\f1f2\texture\_f1f2_a1_mayu1_n.dds,256x256,BC3_UNORM
3108,7-0_output\fld\f1f2\texture\_f1f2_a1_mayu1_n.dds,256x256,BC7_UNORM
3166,6-3_output\fld\f1f3\texture\_f1f3_p2_sflw1_n.dds,256x512,BC3_UNORM
3166,7-0_output\fld\f1f3\texture\_f1f3_p2_sflw1_n.dds,256x512,BC7_UNORM
3175,6-3_output\fld\f1f4\texture\f1f4_a1_metl1_n.dds,64x256,BC3_UNORM
3175,7-0_output\fld\f1f4\texture\f1f4_a1_metl1_n.dds,64x256,BC7_UNORM
3177,6-3_output\fld\f1f4\texture\f1f4_a2_kaji2_n.dds,256x256,BC3_UNORM
3177,7-0_output\fld\f1f4\texture\f1f4_a2_kaji2_n.dds,256x256,BC7_UNORM
3181,6-3_output\fld\f1f4\texture\f1f4_b1_wind1_n.dds,256x512,BC3_UNORM
3181,7-0_output\fld\f1f4\texture\f1f4_b1_wind1_n.dds,256x512,BC7_UNORM
3214,6-3_output\fld\f1f4\texture\_f1f4_s2_bahab_n.dds,512x512,BC3_UNORM
3214,7-0_output\fld\f1f4\texture\_f1f4_s2_bahab_n.dds,512x512,BC7_UNORM
3226,6-3_output\fld\f1fc\texture\f1fc_a1_goal1_n.dds,512x512,BC3_UNORM
3226,7-0_output\fld\f1fc\texture\f1fc_a1_goal1_n.dds,512x512,BC7_UNORM
3228,6-3_output\fld\f1fc\texture\f1fc_a1_goal2_n.dds,512x512,BC3_UNORM
3228,7-0_output\fld\f1fc\texture\f1fc_a1_goal2_n.dds,512x512,BC7_UNORM
3230,6-3_output\fld\f1fc\texture\f1fc_a1_gras1_n.dds,256x256,BC3_UNORM
